id,Chief of Technology,Systems Manager,Network Manager,Database Administrator,Software Developer,Tester,Quality Assurance Analyst,Web Developer,Penetration Tester,Data Scientist,Chief Executive,Client Support Manager,Operations Manager,Sales Manager,Financial Manager,Human Resources Manager,Project Manager,Product Manager,Marketing Specialist,Designer,Recruiter,English,Spannish,French,German,Russian,Portuguese,HTML,CSS,Bootstrap,Tailwind.css,Javascript,Python,C,C++,Java,React,Vue,PHP,Flutter,SQL,NoSQL,PostgreSQL,MySQL,R,Dart,Linux,Flask,Django,Laravel,Node.js,Git,Docker,Kubernetes,Android,IOS,AWS,Azure,Office Suit,Agile,Google Analytic,Blender,Photoshop,Video Editing,Graphic Design,Filming,Professional Writing,Communication,Negotiation,Speaking,Management,Team working,Critical Thinking,Coordination
proposalsshoes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,79,41,94,26,96,14,49,21,94,96,45,79,4,84,83,32,15,33,23,63,85,96,55,6,6,36,94,39,2,99,98,35,7,21,31,27,66,0,27,68,74,17,40,89,37,99,59,14,85,94,20,54
preparinginvestigate,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,90,55,40,31,6,50,6,23,71,21,30,65,38,52,63,12,22,62,14,45,24,37,98,99,61,47,10,34,34,80,67,41,6,19,22,36,49,66,25,97,7,9,40,61,96,60,26,64,64,54,54,23
suckingpepper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,58,70,31,12,27,70,16,40,71,15,9,60,41,62,40,30,7,96,62,7,71,22,16,89,86,65,4,55,72,56,29,44,89,81,57,19,13,81,33,75,34,72,26,11,29,13,48,44,9,47,89
widescreenleu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,86,92,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,80,31,61,5,52,73,74,56,11,11,90,11,37,22
newssupreme,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,95,10,79,47,86,49,63,80,34,10,48,74,85,88,44,22,69,59,50,49,19,32,76,81,60,69,81,85,96,69,51,71,69,41,30,8,61,39,65,2,36,19,57,7,81,59,61,64,23,54,72,5
involvessearching,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,77,2,32,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,72,59,93,53,23,38,76,26,60,34,69,63,73,100,76
importtransmission,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,57,72,44,7,40,54,29,19,72,67,53,55,89,5,2,57,56,96,87,74,29,29,31,59,32,47,13,84,38,84,77,90,94,87,37,77,58,73,29,80,87,90,43,78,17,100,25,63,24,42,33,20
intljun,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,40,75,63,16,53,66,17,67,26,39,86,78,27,95,37,59,42,56,78,88,27,64,66,75,86,86,2,60,93,5,36,27,47,73,58,59,21,11,2,37,67,86,40,46,93,60,39,79,79,52,19,83
apartmentsagreements,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,75,12,1,25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,76,68,79,87,45,72,88,32,73,10,96,45,45,40
guysvisual,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,17,73,31,14,51,72,68,41,76,22,14,86,55,91,72,36,75,7,10,83,36,66,6,53,67,3,81,28,0,92,66,94,41,13,60,77,3,23,95,96,93,66,14,32,86,67,94,5,29,26,48
averagedifficult,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,85,90,54,45,1,96,13,48,0,70,93,0,88,27,28,48,23,13,4,97,72,59,44,82,12,72,21,31,22,51,56,97,35,20,35,70,13,82,62,100,74,37,32,57,50,33,39,57,31,15,17,93
plantspanels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,25,49,92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,89,3,62,53,65,96,98,58,42,12,50,51,47,31,46
beginnerslikelihood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,15,84,48,98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,99,21,81,6,6,51,2,39,87,19,96,83,25,44,91
penetrationbbw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,88,50,25,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,96,86,60,97,89,90,12,17,4,47,0,27,68,36
veteransloaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,1,45,39,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,42,78,41,42,41,32,74,65,97,26,21,23,2,45
buildingfrequencies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,58,33,67,26,26,27,89,48,24,48,76,2,8,98,52,38,56,66,64,80,30,26,40,66,85,69,18,41,84,65,15,92,38,27,27,41,27,49,70,51,32,40,90,63,91,29,45,50,92,82,51,66
proposalsatisfactory,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,71,4,59,66,99,0,11,56,17,8,57,51,36,20,67,65,95,49,66,7,62,53,59,92,60,80,0,52,58,42,89,4,12,79,30,68,66,3,40,34,83,91,30,79,47,20,84,93,38,76,92,58
headerguatemala,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,25,16,23,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,97,20,77,46,70,76,13,49,8,13,59,86,37,55
baileystuart,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,91,31,51,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33,97,68,67,52,63,23,95,9,2,50,90,20,66,32
circuitrochester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,61,6,55,94,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,84,10,100,15,44,56,19,79,96,37,15,13,66,40,3
decorativeh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,79,76,31,84,4,0,40,98,88,31,15,100,96,76,3,23,18,88,6,84,52,34,54,21,91,75,91,5,48,51,10,47,13,85,55,12,86,22,90,98,86,42,0,25,75,87,65,35,67,85,5
worseconcentrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94,79,52,93,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,75,0,9,48,74,29,54,33,55,14,12,96,24,6,70
bepottery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,85,82,23,17,77,45,78,44,20,11,29,73,94,68,38,83,39,71,84,80,62,88,92,73,86,27,60,72,35,1,81,42,35,39,96,32,90,1,8,17,2,93,77,27,70,36,64,92,52,32,72,98
repaircongo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,97,26,84,94,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,59,30,92,41,54,34,64,15,97,68,95,33,41,37
familybedford,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,56,76,76,92,24,1,22,25,69,58,33,1,7,55,11,70,79,99,54,26,45,62,17,91,89,73,7,31,97,61,82,52,47,8,31,48,58,31,18,32,51,1,18,44,47,37,93,91,34,98,8,38
msnsuited,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,13,88,24,14,99,68,77,42,58,78,17,42,7,42,21,92,67,80,46,15,79,30,80,18,62,97,30,56,82,19,22,17,88,29,3,61,100,12,99,79,79,85,22,94,40,45,75,18,68,49,8,52
dialcontributor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,11,46,2,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,75,85,89,44,2,85,81,19,60,9,46,21,59,64,40
needsre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,64,31,52,49,46,45,31,46,0,31,37,38,33,1,2,46,39,53,75,22,34,22,14,20,12,60,86,65,24,39,69,96,79,84,56,88,64,33,59,56,67,73,68,100,28,36,2,37,38,50,4,82
dancingpotential,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,54,24,93,78,82,35,70,87,14,23,77,56,38,53,11,26,84,48,88,41,27,84,31,29,71,97,87,82,68,98,48,31,50,81,50,34,71,97,39,77,11,85,31,37,29,64,82,4,5,46,8
rentalswizard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,54,59,92,84,77,34,2,28,10,48,96,2,24,92,53,55,10,69,69,41,87,16,66,0,43,38,90,59,63,81,74,81,10,81,0,76,69,94,35,28,73,27,18,65,11,59,29,66,81,50,37
housesvibrators,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,7,11,49,87,59,16,78,3,96,62,37,64,39,39,19,22,66,12,80,39,94,35,66,92,97,35,38,12,22,36,33,86,73,78,41,47,27,15,65,4,34,46,10,68,84,11,3,95,68,99,77,94
predictionsnepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,23,55,0,74,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,91,33,46,50,17,79,35,20,19,40,69,92,91,60
surfacescursor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,38,88,95,68,83,62,97,5,4,65,58,49,52,23,100,10,70,10,43,1,68,88,44,100,63,46,84,66,49,82,13,40,34,55,97,68,94,18,36,11,20,75,19,20,31,10,46,58,61,33,83,100
jamiecorrespondence,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,8,14,100,75,71,6,69,19,87,35,88,60,13,56,89,80,79,41,14,24,42,8,47,0,76,23,29,62,2,88,37,68,17,97,2,88,5,79,38,15,3,13,33,28,85,8,28,36,46,51,94
governorscored,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,54,16,13,37,31,66,27,79,12,61,97,57,44,62,27,1,81,37,15,18,87,61,63,77,68,7,62,13,27,95,58,83,27,26,55,27,62,95,100,81,47,55,29,12,90,37,64,60,0,21,52,83
componentsluts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,30,96,3,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,78,55,25,86,96,74,9,19,48,89,40,36,75,97,65
leadershipsoonest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,20,23,93,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,89,85,51,50,33,51,52,41,8,50,16,3,57,83
myspaceindustries,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,39,43,45,28,11,81,73,39,15,90,18,29,16,91,50,91,50,52,64,20,85,8,10,65,82,25,93,79,17,74,11,22,35,49,34,55,96,77,59,96,46,47,48,87,11,22,49,56,3,30,47,53
inclzoning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,43,49,86,79,60,6,13,32,2,84,66,20,54,65,89,86,90,57,46,83,24,79,89,94,93,17,92,37,1,26,26,81,54,12,20,57,11,57,44,54,50,34,35,75,73,42,4,64,53,77,7
truckwatched,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,44,83,41,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,95,92,3,51,26,29,7,89,39,72,68,70,73,3,91
estinspired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78,27,54,34,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,78,23,44,29,55,18,8,61,19,82,32,50,95,67,71
grahamessential,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,44,87,21,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,9,46,25,90,25,32,83,51,53,22,71,77,29,23
haroldslight,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,98,11,94,38,44,3,10,40,28,47,14,39,100,17,7,75,87,79,48,43,22,23,13,43,1,56,97,98,29,23,92,10,25,24,48,5,57,62,45,11,60,12,33,8,38,76,43,67,12,21,42
exemptionattitude,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,22,65,94,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,90,39,14,57,65,98,86,61,5,20,79,52,61,6
blessedadopt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,10,97,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,26,34,88,13,76,32,28,51,75,74,36,52,21,42,70
inchonolulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,93,1,47,52,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,88,75,45,31,46,76,88,47,38,26,77,97,75,7
proceedapartments,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,94,37,6,10,99,53,84,66,90,4,66,57,21,41,49,80,33,48,65,78,15,1,65,6,22,59,6,24,74,81,3,69,10,40,56,5,60,13,39,5,92,61,83,98,21,14,38,62,34,19,69
atlantaclinical,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,18,36,5,22,23,60,87,100,19,34,21,39,98,86,85,42,99,64,38,47,73,99,29,64,92,79,12,1,62,65,62,32,87,7,99,54,20,6,5,79,92,67,35,15,73,65,95,13,51,2,4
franchisetemporal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,8,45,24,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,59,68,98,62,63,61,80,68,15,61,28,53,69,82,17
insightbt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,67,85,34,42,40,43,94,60,45,42,53,34,2,17,93,2,40,10,9,82,21,32,4,64,82,6,32,22,74,37,25,82,92,24,13,67,80,71,16,26,100,7,50,60,31,19,61,62,65,75,34,50
cautiondisks,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,72,65,61,45,67,93,92,80,35,74,38,18,15,52,58,61,95,29,82,2,68,46,5,41,38,18,31,73,88,25,1,72,1,7,26,65,8,66,85,92,99,23,8,85,22,20,22,73,41,17,68,49
tiergirls,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,23,100,84,17,57,93,17,30,72,69,69,71,8,71,33,21,95,42,76,18,15,0,36,87,46,30,97,73,46,21,23,76,70,9,58,39,96,85,94,48,78,75,81,97,2,20,25,52,59,4,18
nvidiasecret,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,38,42,50,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,34,46,76,52,42,8,19,16,5,86,70,47,29,55,57
sawmother,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,77,23,1,23,23,56,49,46,88,78,95,75,25,14,59,35,52,18,11,65,87,11,13,64,83,41,3,61,85,6,17,14,30,68,56,75,58,17,81,41,87,52,10,12,49,16,12,70,79,11,25,48
filtersmedication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,49,75,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,34,48,71,53,16,88,68,6,6,2,16,89,70,55
michiganshock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,3,17,56,92,75,28,22,70,9,21,29,50,38,74,48,48,1,66,79,94,72,37,27,21,53,65,67,59,28,81,93,68,90,18,5,38,53,67,89,54,38,70,48,92,97,20,14,31,61,92,19
creaturesbunny,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,81,69,74,92,30,33,62,69,28,74,77,63,33,4,25,76,91,6,73,57,23,41,19,77,2,77,63,55,64,56,92,33,3,9,14,22,79,18,6,39,54,5,89,40,79,94,67,99,33,97,75,63
consideringrecovery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,18,96,35,7,96,30,71,74,76,36,58,16,78,88,25,27,72,56,39,96,37,15,80,77,88,55,90,71,78,89,63,56,95,99,17,23,31,59,27,67,39,4,86,100,80,30,18,52,52,80,95
fisherrear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,62,53,78,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,39,44,29,37,83,5,45,46,25,95,76,82,68,30
privilegeholes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,26,21,62,81,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,56,93,75,23,24,54,100,6,86,22,79,89,29,10,60
pantiesdesert,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,27,50,29,77,62,75,87,73,78,78,40,21,11,98,66,20,4,13,14,38,38,3,53,4,19,23,88,77,66,74,98,96,85,10,52,44,42,28,44,50,1,98,30,33,6,74,47,67,92,42
nonprofitdevelopers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,19,57,83,50,94,51,26,98,65,5,2,66,4,14,58,15,5,44,93,60,9,27,68,9,3,15,0,28,82,97,17,70,25,0,31,99,66,40,10,93,71,42,4,92,97,76,100,83,89,4,54
whereverlynn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,83,31,95,1,56,61,10,99,2,58,53,38,0,6,38,75,87,65,76,3,81,83,22,40,30,23,41,5,38,71,36,91,44,22,25,91,51,99,51,28,5,70,15,57,71,79,88,65,79,56,7,71
jazzthreads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,22,80,67,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,11,4,26,84,87,94,38,84,85,2,87,38,40,98
energyprogressive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,41,72,36,40,29,49,50,1,54,5,44,100,88,83,13,19,45,86,41,74,96,51,33,62,14,26,87,70,17,87,10,6,25,60,23,34,61,80,52,35,46,94,52,11,31,0,9,87,71,93,73,10
normalverbal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,85,11,40,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,68,59,37,84,61,19,59,53,67,42,94,41,44,48,19
christopherresulted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,8,86,72,64,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,71,72,68,8,46,59,10,96,53,61,26,94,10,48,58
lowscall,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,42,56,52,58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,82,61,72,71,87,13,54,59,26,3,34,96,5,49,17
testingcarlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,13,43,65,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,83,35,10,98,81,38,17,41,17,69,44,56,70,57,11
provisionstripadvisor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,88,67,4,96,97,82,79,4,28,68,88,41,13,6,23,81,22,53,87,43,78,21,77,65,1,84,100,28,5,32,54,1,64,92,41,46,28,40,20,12,16,61,32,4,0,96,10,17,28,91,96,59
twinsee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,15,95,80,42,48,93,40,8,80,75,10,0,76,68,83,73,4,9,11,54,96,30,18,64,70,2,31,68,53,20,83,65,51,55,32,11,96,75,32,86,43,19,22,94,31,61,26,39,15,4,49,51
revealkernel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,98,24,31,57,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,22,28,44,35,39,13,61,65,28,11,79,92,13,59
admittedbuyer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,36,61,83,34,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,84,91,95,37,3,1,98,31,74,5,81,20,52,96,87
legacyfishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,47,0,35,99,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,38,21,54,61,19,42,3,27,57,42,53,99,44,8,60
worstcaps,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,82,39,4,93,64,77,100,64,33,98,97,9,94,86,40,73,20,21,64,40,59,30,56,67,19,3,75,77,58,47,84,79,45,92,1,73,97,92,0,86,65,57,22,50,52,79,31,31,57,97,27,61
ladiesshopper,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,71,68,14,99,12,63,47,18,65,50,12,94,10,0,21,83,89,79,100,94,32,84,93,60,99,15,55,59,19,2,47,46,3,13,44,52,38,64,72,15,8,72,30,16,84,11,65,65,39,37,45,99
mainstreaminterracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,43,18,39,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,74,96,98,65,58,80,54,51,29,19,64,100,43,66,97
debateforce,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,17,76,70,57,73,57,41,39,86,59,69,4,23,1,50,7,91,42,86,98,96,31,93,83,53,46,65,15,6,11,16,25,4,20,13,70,7,91,16,3,13,78,49,36,31,69,48,43,77,59,11,28
musclesmagnetic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,54,86,30,20,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,30,74,26,40,40,19,20,25,76,24,19,20,12,87
niconfigured,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54,27,0,84,35,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,57,38,88,37,63,99,24,67,44,63,43,90,64,29,36
lordranked,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,60,92,88,77,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,100,86,18,13,71,82,58,91,46,15,98,88,80,68,20
ukraineweight,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,7,84,84,87,89,87,62,93,93,85,66,5,16,39,3,52,72,16,25,73,94,12,54,74,92,23,18,74,25,93,39,40,40,35,89,9,78,62,63,57,70,100,65,86,61,89,17,68,77,80,69,81
instantlyquit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,44,72,76,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,56,22,1,40,14,44,45,68,10,17,14,73,71,64
supportinglandscape,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,57,76,48,33,17,6,84,68,70,41,43,4,61,1,8,80,44,99,20,87,16,27,49,83,57,94,54,30,82,94,21,7,39,72,66,30,17,32,70,40,21,16,44,49,10,23,80,26,82,85,56
requirelit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,86,77,5,86,53,78,74,14,63,54,82,50,4,82,47,87,68,17,83,48,22,30,38,57,35,70,29,90,97,16,28,24,48,21,93,50,84,47,17,14,55,86,74,99,67,10,38,10,53,91,72
foughtperhaps,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,33,91,60,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,9,5,7,18,31,43,34,70,30,46,3,63,76,6,53
starringhardcore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,61,10,94,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,80,15,50,28,16,95,3,17,71,38,47,93,1,97,93
